pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
2782,6146,6146,2396191,19549577,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,callApiPost,0.110169,no,no
2783,6151,6151,9449064,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,actionPerformed,0.100806,no,no
2784,6152,6152,19934218,8588992,0,1,0,FP,0.9,other,other,hybrid_review,partially_solvable,medium,low,doCrypt,perform,0.047059,no,no
2785,6154,6154,12039034,12171364,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importRoles,getFrameworkFactory,0.191781,no,no
2786,6159,6159,7809093,3409084,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getContent,getRequestContent,0.196429,no,no
2787,6160,6160,19307120,20073619,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,getPagina,0.333333,no,no
2788,6161,6161,16353490,12171364,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executePost,getFrameworkFactory,0.178947,no,no
2789,6162,6162,16063533,8588992,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,encrypt,perform,0.042169,no,no
2790,6163,6163,16079868,14617444,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readIntoList,readUNI,0.22973,no,no
2791,6165,6165,5951610,11546108,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,testNetworkHTTP,run,0.189474,no,yes
2792,6166,6166,14819747,19868933,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFromFileToFileUsingNIO,0.075581,no,no
2793,6167,6167,21998571,11475527,0,1,0,FP,0.85,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,addDataFromURL,0.197368,no,no
2794,6168,6168,18097962,665420,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getVersion,doVersionCheck,0.235294,no,no
2795,6169,6169,21998571,20028790,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,setBundleInfoName,0.202247,no,no
2796,6172,6172,16931472,22625683,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handler,downloadModel,0.171053,no,no
2797,6176,6176,8983517,13152325,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,loadExistingAntlibs,0.168421,no,no
2798,6180,6180,2396191,22875895,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,readVersion,0.13,no,no
2799,6181,6181,14819747,2022160,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,write,0.055838,no,no
2800,6184,6184,10690321,7908169,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,execute,0.028777,no,no
2801,6185,6185,16353490,12883117,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executePost,PhoneSetImpl,0.173333,no,no
2802,6186,6186,22114133,3767903,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copy,0.059406,no,no
2803,6187,6187,19307120,665420,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,doVersionCheck,0.233766,no,no
2804,6194,6194,17202158,19549577,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,callApiPost,0.1,no,no
2805,6196,6196,2221297,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getURLContent,loadURL,0.224719,no,no
2806,6198,6198,17202158,23246123,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,createDialogArea,0.175824,no,no
2807,6205,6205,9826240,8588992,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,checkHashBack,perform,0.09596,no,no
2808,6206,6206,7764011,7143591,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readScalarpvviewerDocument,getWebByUrl,0.122905,no,no
2809,6207,6207,8747840,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,copy,actionPerformed,0.062827,no,no
2810,6210,6210,18097962,1985677,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getVersion,SRWGuiClient,0.084211,no,no
2811,6213,6213,4562786,12724876,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,GetResponse,loadURL,0.179775,no,no
2812,6214,6214,3584508,3731077,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.189655,no,yes
2813,6217,6217,11562173,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,checkInputStream,actionPerformed,0.06383,no,no
2814,6220,6220,324679,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,import_hints,getFullScreenUrl,0.214953,no,no
2815,6224,6224,19307120,5989666,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,postXml,0.3125,no,no
2816,6225,6225,293167,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getFullScreenUrl,0.192308,no,no
2817,6226,6226,17202158,5989666,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,postXml,0.157895,no,no
2818,6227,6227,10690321,8430178,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,readData,copyFile,0.130293,no,no
2819,6229,6229,10212189,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getXML,getFullScreenUrl,0.155556,no,no
2820,6230,6230,12039034,14617444,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importRoles,readUNI,0.278689,no,no
2821,6231,6231,13757855,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,process,actionPerformed,0.070111,no,no
2822,6233,6233,1169642,22844377,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,scrapeForIsbns,0.188406,no,no
2823,6237,6237,7891509,10540676,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,PageLoader,checkForUpgrade,0.082803,no,no
2824,6240,6240,10547671,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,retrieveTemplate,getFullScreenUrl,0.190476,no,no
2825,6241,6241,701029,14194234,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,loadSourceCode,File2String,0.24359,no,yes
2826,6242,6242,11475527,20210699,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,addDataFromURL,getTicketsForQueue,0.106557,no,no
2827,6243,6243,3558512,22114133,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,serialize,actionPerformed,0.041026,no,no
2828,6244,6244,14617444,7118860,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readUNI,getEncoding,0.16,no,no
2829,6247,6247,13439950,12171364,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readRemoteFile,getFrameworkFactory,0.219178,no,no
2830,6251,6251,442381,14194234,1,0,1,FN,0.9,boilerplate_overlap,boilerplate_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,doVersionCheck,File2String,0.228916,no,yes
2831,6256,6256,2396191,7166270,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,issueCommandToServer,0.146789,no,no
2832,6257,6257,19307120,11334468,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,wordFrequency,0.235294,no,no
2833,6263,6263,21998571,16931472,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,handler,0.179775,no,no
2834,6264,6264,8983517,5989666,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,postXml,0.166667,no,no
2835,6265,6265,20210699,10547671,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getTicketsForQueue,retrieveTemplate,0.114754,no,no
2836,6268,6268,13657527,14617444,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getDatasetsList,readUNI,0.217391,no,no
2837,6274,6274,22503685,5989666,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readGeoParserResult,postXml,0.12,no,yes
2838,6277,6277,12197169,20210699,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,getTicketsForQueue,0.170543,no,no
2839,6279,6279,14819747,20310134,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFile,0.088757,no,no
2840,6280,6280,19307120,13152325,0,1,0,FP,0.98,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,loadExistingAntlibs,0.193548,no,no
2841,6283,6283,18504192,6470716,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyFile,main,0.128571,no,yes
2842,6286,6286,16215393,2465747,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,postRequest,0.154762,no,no
2843,6287,6287,10690321,7425022,0,1,0,FP,1.0,other,other,hybrid_review,partially_solvable,medium,low,readData,transferWSDL,0.09816,no,no
2844,6288,6288,16215393,13207437,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,sendRequestObjectResponse,0.080214,no,no
2845,6289,6289,10690321,9347451,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,writeData,0.096552,no,no
2846,6291,6291,10690321,14598566,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copyFileByNIO,0.026316,no,no
2847,6293,6293,13657527,8166767,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getDatasetsList,invoke,0.173554,no,yes
2848,6297,6297,17901739,10540676,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,setMembers,checkForUpgrade,0.086735,no,no
2849,6302,6302,21821404,7764011,0,1,0,FP,1.0,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getWebPage,readScalarpvviewerDocument,0.097826,no,no
2850,6303,6303,6966398,14819747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,main,main,0.098413,no,no
2851,6306,6306,22114133,942693,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,actionPerformed,convert,0.082397,no,no
2852,6309,6309,7143591,16215393,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getWebByUrl,importSequences,0.175258,no,no
2853,6310,6310,324679,1005107,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,import_hints,googleImageSearch,0.116667,no,no
2854,6312,6312,22114133,5035872,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,actionPerformed,copyFile,0.076531,no,no
2855,6319,6319,11962480,1985677,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,SRWGuiClient,0.114428,no,no
2856,6320,6320,14819747,15580610,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,main,trainClassifier,0.077778,no,no
2857,6321,6321,442381,2396191,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getLinksFromURLFast,0.141509,no,no
2858,6324,6324,21998571,21821404,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,getWebPage,0.150442,no,no
2859,6329,6329,21642215,1508930,1,0,1,FN,0.85,dataflow_blindspot,dataflow_blindspot,dynamic_equivalence_oracle,partially_solvable,high,high,addIDs,httpRequestByPOST,0.135135,no,yes
2860,6330,6330,16378239,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,byReference,actionPerformed,0.055276,no,no
2861,6331,6331,2396191,614099,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,doVersionCheck,0.141509,no,no
2862,6332,6332,7846688,22625683,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,postData,downloadModel,0.164706,no,no
2863,6334,6334,21821404,18544890,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getWebPage,get,0.154545,no,no
2864,6335,6335,16550855,12171364,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readPage,getFrameworkFactory,0.262295,no,no
2865,6336,6336,12236729,18793482,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copy,modifyApplicationMessage,0.188235,no,yes
2866,6337,6337,14819747,755203,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,readAndRewrite,0.047847,no,no
2867,6341,6341,10690321,18696387,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,readData,Converter,0.068592,no,no
2868,6342,6342,20855053,1169642,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,init,run,0.188976,no,no
2869,6346,6346,2396191,20519261,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,readReferenceText,0.136364,no,no
2870,6347,6347,6301863,20210699,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doRawRequest,getTicketsForQueue,0.076336,no,no
2871,6350,6350,14819747,19251426,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,recurseFiles,0.070652,no,no
2872,6352,6352,1508930,2465747,1,0,1,FN,0.95,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,httpRequestByPOST,postRequest,0.195652,no,yes
2873,6353,6353,3401153,20073619,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,getPagina,0.28125,no,yes
2874,6354,6354,9796161,8588992,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getMD5,perform,0.071006,no,no
2875,6355,6355,2396191,17901739,0,1,0,FP,0.85,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,setMembers,0.1875,no,no
2876,6357,6357,18097962,19276022,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,getVersion,parse,0.078125,no,no
